"","age","gender","white","nrsk1","nrsk2","nrsk3","nrsk4","nben1","nben2","nben3","nben4","rskben","plantSite","plantNew","morePlants","college","grad","ideology","democrat","republican","con","liberal","year"
"30802",40,1,1,10,9,10,8,9,9,10,10,7,7,7,7,1,1,6,1,0,1,0,2022
"30803",41,1,1,9,10,10,2,7,7,9,9,4,5,2,3.5,1,1,3,1,0,0,1,2022
"30804",34,1,1,10,10,10,10,10,10,10,10,7,7,7,7,1,0,1,1,0,0,1,2022
"30805",39,1,1,8,9,9,8,9,10,8,8,5,6,5,5.5,1,0,2,1,0,0,1,2022
"30806",35,1,1,7,10,8,10,9,10,10,9,4,5,6,5.5,1,1,1,1,0,0,1,2022
"30807",30,1,1,9,10,8,9,9,10,7,9,7,7,7,7,1,1,7,1,0,1,0,2022
"30808",31,1,1,6,7,4,7,8,8,8,8,5,5,5,5,1,0,2,1,0,0,1,2022
"30809",23,1,1,7,7,5,2,8,8,9,7,4,5,6,5.5,0,0,6,0,1,1,0,2022
"30810",41,1,1,6,7,9,8,4,6,1,3,3,3,3,3,1,0,6,0,1,1,0,2022
"30811",46,1,1,2,5,2,0,10,10,10,10,7,7,7,7,0,0,4,1,0,0,0,2022
"30812",47,1,1,1,1,2,0,10,10,10,5,7,7,7,7,1,0,4,0,0,0,0,2022
"30813",38,1,1,6,6,7,9,8,3,7,7,2,1,1,1,0,0,4,0,0,0,0,2022
"30814",42,1,1,2,1,0,0,10,10,10,10,7,7,7,7,0,0,4,1,0,0,0,2022
"30815",53,1,1,4,3,5,5,3,6,10,4,5,4,5,4.5,0,0,4,1,0,0,0,2022
"30816",52,1,1,4,6,7,5,10,10,10,10,7,6,5,5.5,0,0,5,0,1,1,0,2022
"30817",40,1,1,10,9,9,10,8,9,9,10,7,6,5,5.5,0,0,2,1,0,0,1,2022
"30818",28,1,1,2,2,7,2,10,10,10,8,6,6,6,6,1,0,5,0,0,1,0,2022
"30819",30,1,1,6,7,6,6,6,7,6,6,4,5,4,4.5,0,0,1,0,0,0,1,2022
"30820",43,1,1,7,3,7,7,3,5,7,3,5,5,5,5,0,0,5,0,1,1,0,2022
"30821",52,1,1,7,5,7,6,6,7,7,8,5,5,5,5,0,0,3,0,0,0,1,2022
"30822",40,1,1,7,7,9,0,9,2,9,9,3,6,2,4,1,1,7,0,1,1,0,2022
"30823",45,1,1,10,8,NA,7,10,10,10,10,7,7,6,6.5,0,0,6,0,1,1,0,2022
"30824",50,1,1,4,4,5,5,10,10,9,9,7,7,6,6.5,1,1,7,0,1,1,0,2022
"30825",32,1,1,10,10,10,10,10,7,10,10,4,4,1,2.5,0,0,2,0,0,0,1,2022
"30826",41,1,1,6,2,5,7,7,7,7,5,4,5,5,5,1,0,5,0,0,1,0,2022
"30827",46,1,1,3,4,4,0,5,5,5,5,4,4,4,4,0,0,5,0,1,1,0,2022
"30828",53,1,1,5,5,5,5,6,8,7,5,5,4,4,4,1,0,6,0,1,1,0,2022
"30829",52,1,1,8,7,9,9,7,7,7,8,3,5,5,5,0,0,6,0,1,1,0,2022
"30830",37,1,1,8,8,8,8,6,6,6,6,5,5,5,5,1,0,3,0,0,0,1,2022
"30831",46,1,1,9,9,9,9,10,10,10,10,7,7,7,7,1,0,7,0,1,1,0,2022
"30832",39,1,1,3,5,8,3,5,8,8,5,7,6,7,6.5,1,1,5,0,0,1,0,2022
"30833",32,1,1,6,10,10,5,8,7,7,5,3,3,3,3,1,0,3,1,0,0,1,2022
"30834",44,1,1,7,8,5,7,6,8,7,5,3,7,5,6,0,0,2,0,1,0,1,2022
"30835",53,1,1,7,6,9,8,8,8,8,8,5,5,6,5.5,1,0,6,0,1,1,0,2022
"30836",43,1,1,5,7,10,10,8,8,10,10,1,4,4,4,0,0,1,1,0,0,1,2022
"30837",28,1,1,3,3,3,9,7,4,9,6,4,4,4,4,1,0,3,1,0,0,1,2022
"30838",22,1,1,10,10,7,8,9,6,9,8,3,3,3,3,0,0,4,0,1,0,0,2022
"30839",39,1,1,0,0,3,0,5,5,5,5,4,4,4,4,0,0,4,0,0,0,0,2022
"30840",48,1,1,4,9,9,9,8,7,10,8,6,6,5,5.5,0,0,2,1,0,0,1,2022
"30841",45,1,1,2,7,7,4,7,7,8,6,6,5,5,5,0,0,5,0,1,1,0,2022
"30842",30,1,1,7,8,8,8,NA,5,4,9,6,7,7,7,0,0,1,1,0,0,1,2022
"30843",25,1,1,7,4,9,5,4,8,4,6,6,7,1,4,1,0,7,1,0,1,0,2022
"30844",41,1,1,10,10,10,10,10,10,10,10,1,1,1,1,0,0,7,0,0,1,0,2022
"30845",40,1,1,8,7,8,6,6,4,3,4,6,6,6,6,0,0,4,0,1,0,0,2022
"30846",49,1,1,4,4,3,3,6,8,3,5,6,3,3,3,0,0,4,0,0,0,0,2022
"30847",22,1,1,9,8,3,7,6,6,2,9,7,7,5,6,1,0,1,0,1,0,1,2022
"30848",42,1,1,4,4,5,4,7,5,7,7,4,4,5,4.5,0,0,4,0,0,0,0,2022
"30849",31,1,1,5,2,5,2,4,3,2,5,2,1,1,1,0,0,3,0,0,0,1,2022
"30850",39,1,1,5,7,6,8,7,8,8,6,5,4,4,4,0,0,4,0,1,0,0,2022
"30851",35,1,1,10,10,10,10,10,10,10,10,6,6,6,6,1,0,7,1,0,1,0,2022
"30852",41,1,1,6,7,7,6,8,9,2,9,5,2,2,2,0,0,4,0,0,0,0,2022
"30853",36,1,1,1,1,1,0,6,9,9,6,7,7,6,6.5,0,0,5,0,1,1,0,2022
"30854",39,1,1,5,5,7,7,5,6,5,5,4,4,4,4,0,0,6,0,0,1,0,2022
"30855",43,1,1,2,3,2,0,10,10,10,10,7,7,7,7,1,0,7,0,1,1,0,2022
"30856",34,1,1,8,7,7,7,9,7,7,9,4,4,4,4,1,1,4,1,0,0,0,2022
"30857",39,1,1,5,5,4,4,5,4,4,6,4,5,3,4,1,0,4,0,1,0,0,2022
"30858",35,1,1,8,7,8,7,9,9,7,8,5,5,5,5,1,1,6,1,0,1,0,2022
"30859",35,1,1,2,2,2,2,10,NA,10,10,4,4,4,4,0,0,2,1,0,0,1,2022
"30860",39,1,1,4,8,8,7,4,4,6,7,6,6,5,5.5,0,0,1,1,0,0,1,2022
"30861",29,1,1,7,8,8,7,8,8,7,8,5,5,5,5,1,0,4,0,0,0,0,2022
"30862",40,1,1,9,8,10,8,10,9,9,10,1,4,3,3.5,1,1,1,0,1,0,1,2022
"30863",38,1,1,10,8,8,9,7,8,9,9,6,6,6,6,1,1,2,1,0,0,1,2022
"30864",38,1,1,6,9,9,10,10,8,9,5,4,3,2,2.5,0,0,4,0,1,0,0,2022
"30865",34,1,1,10,9,10,4,0,7,5,2,1,1,2,1.5,1,0,7,0,1,1,0,2022
"30866",37,1,1,5,5,6,4,7,10,8,5,6,6,7,6.5,0,0,6,0,0,1,0,2022
"30867",38,1,1,7,6,5,7,9,8,9,9,5,5,5,5,1,1,2,1,0,0,1,2022
"30868",39,1,1,10,10,10,10,10,10,10,10,3,5,5,5,1,1,4,1,0,0,0,2022
"30869",38,1,1,4,2,5,8,9,10,9,10,6,5,6,5.5,1,1,4,0,0,0,0,2022
"30870",51,1,1,5,5,5,5,7,8,8,8,4,5,6,5.5,1,0,4,1,0,0,0,2022
"30871",35,1,1,9,8,9,8,10,10,9,9,6,6,6,6,1,1,4,0,0,0,0,2022
"30872",35,1,1,9,10,10,10,10,9,NA,10,3,4,4,4,1,1,2,1,0,0,1,2022
"30873",41,1,1,2,3,4,5,2,5,6,3,5,4,5,4.5,0,0,2,0,1,0,1,2022
"30874",36,1,1,4,2,5,4,5,6,5,6,5,4,1,2.5,0,0,3,1,0,0,1,2022
"30875",30,1,1,10,10,9,10,9,10,10,10,7,7,6,6.5,1,0,7,1,0,1,0,2022
"30876",40,1,1,9,8,10,7,9,8,10,8,6,6,5,5.5,1,1,4,0,0,0,0,2022
"30877",27,1,1,5,5,5,5,5,5,5,5,2,5,5,5,0,0,2,NA,NA,0,1,2022
"30878",37,1,1,10,10,10,9,10,9,10,10,4,7,7,7,1,0,4,1,0,0,0,2022
"30879",42,1,1,2,3,1,1,6,5,6,6,5,4,4,4,0,0,4,0,0,0,0,2022
"30880",35,1,1,10,9,10,5,10,10,10,9,7,7,7,7,1,1,1,1,0,0,1,2022
"30881",50,1,1,6,6,5,4,2,5,2,1,2,5,5,5,0,0,7,0,1,1,0,2022
"30882",53,1,1,8,7,7,4,5,10,10,8,4,5,5,5,0,0,6,0,1,1,0,2022
"30883",37,1,1,3,3,0,7,10,10,10,10,7,7,7,7,0,0,4,0,1,0,0,2022
"30884",51,1,1,8,8,9,8,8,8,8,8,3,3,3,3,1,0,6,0,1,1,0,2022
"30885",40,1,1,1,1,10,5,9,9,10,10,5,2,4,3,1,1,2,1,0,0,1,2022
"30886",23,1,1,10,10,10,10,5,0,0,9,1,1,1,1,0,0,1,0,0,0,1,2022
"30887",53,1,1,2,2,2,4,8,8,8,7,6,6,5,5.5,1,0,4,0,0,0,0,2022
"30888",38,1,1,10,10,10,10,10,10,10,10,4,4,4,4,NA,NA,4,1,0,0,0,2022
"30889",53,1,1,2,1,8,2,7,8,9,8,4,4,4,4,0,0,4,1,0,0,0,2022
"30890",42,1,1,2,1,3,1,10,9,10,6,2,7,7,7,1,0,4,0,1,0,0,2022
"30891",37,1,1,9,9,8,8,8,8,7,6,3,3,3,3,1,0,2,0,0,0,1,2022
"30892",48,1,1,8,9,9,10,10,9,9,8,2,2,1,1.5,1,0,4,1,0,0,0,2022
"30893",39,1,1,3,5,10,9,5,8,8,4,4,5,2,3.5,1,0,1,1,0,0,1,2022
"30894",51,1,1,5,5,7,5,5,5,5,4,5,2,4,3,0,0,3,0,1,0,1,2022
"30895",35,1,1,7,8,8,7,9,7,8,8,6,6,5,5.5,1,0,4,1,0,0,0,2022
"30896",38,1,1,7,4,6,7,8,9,9,8,4,6,6,6,1,0,5,1,0,1,0,2022
"30897",29,1,1,5,5,5,5,5,5,5,5,4,7,5,6,0,0,4,0,1,0,0,2022
"30898",39,1,1,2,3,1,5,10,10,10,10,7,7,7,7,1,1,3,1,0,0,1,2022
"30899",51,1,1,5,6,7,5,6,6,6,6,4,4,4,4,0,0,4,0,0,0,0,2022
"30900",49,1,1,0,5,10,5,10,10,10,5,4,4,5,4.5,0,0,7,0,0,1,0,2022
"30901",42,1,1,0,0,0,0,5,5,5,5,4,4,4,4,1,0,4,0,1,0,0,2022
"30902",26,1,1,3,3,1,3,7,7,7,7,6,5,5,5,0,0,6,0,1,1,0,2022
"30903",39,1,1,1,1,6,3,8,9,9,7,3,4,2,3,0,0,6,0,1,1,0,2022
"30904",36,1,1,7,6,0,3,3,7,5,4,4,4,2,3,0,0,6,0,1,1,0,2022
"30905",47,1,1,2,1,1,1,10,10,10,10,7,7,7,7,0,0,1,1,0,0,1,2022
"30906",47,1,1,1,2,7,4,8,9,8,9,6,6,5,5.5,1,0,2,1,0,0,1,2022
"30907",42,1,1,9,7,9,8,10,8,9,8,3,4,4,4,1,0,3,1,0,0,1,2022
"30908",54,1,1,7,8,7,9,8,8,8,8,2,2,2,2,0,0,3,0,0,0,1,2022
"30909",27,1,1,7,4,2,4,7,5,1,6,6,3,3,3,0,0,2,0,1,0,1,2022
"30910",40,1,1,10,10,10,10,10,10,10,10,4,7,7,7,1,1,4,0,0,0,0,2022
"30911",39,1,1,10,10,10,5,10,10,10,10,7,5,5,5,0,0,4,0,1,0,0,2022
"30912",45,1,1,7,7,7,8,8,7,7,8,5,5,5,5,0,0,5,0,1,1,0,2022
"30913",30,1,1,10,10,9,9,9,7,8,8,6,5,6,5.5,1,0,NA,1,0,NA,NA,2022
"30914",37,1,1,2,2,5,1,10,10,10,10,7,7,7,7,1,0,3,0,0,0,1,2022
"30915",32,1,1,9,9,10,9,9,9,10,10,7,7,7,7,1,1,2,0,1,0,1,2022
"30916",36,1,1,3,3,2,3,6,6,7,5,6,7,7,7,0,0,3,0,0,0,1,2022
"30917",54,1,1,2,2,3,2,7,8,8,8,6,7,7,7,0,0,2,0,0,0,1,2022
"30918",51,1,1,6,2,3,1,7,8,9,8,6,5,6,5.5,0,0,6,0,1,1,0,2022
"30919",31,1,1,1,2,1,1,8,8,8,8,6,6,7,6.5,0,0,4,0,0,0,0,2022
"30920",34,1,1,5,7,6,5,6,7,7,5,5,4,5,4.5,1,0,4,1,0,0,0,2022
"30921",37,1,1,7,6,7,4,5,7,5,8,3,6,2,4,0,0,6,0,1,1,0,2022
"30922",39,1,1,1,1,2,4,5,5,9,2,4,5,6,5.5,0,0,4,0,1,0,0,2022
"30923",22,1,1,8,8,6,8,5,8,6,8,4,1,4,2.5,1,1,2,0,1,0,1,2022
"30924",34,1,1,7,9,2,6,8,6,7,3,3,3,2,2.5,0,0,4,0,1,0,0,2022
"30925",40,1,1,8,6,9,7,7,8,7,4,3,3,3,3,0,0,4,0,0,0,0,2022
"30926",48,1,1,5,3,2,2,6,7,9,5,6,5,5,5,0,0,4,0,0,0,0,2022
"30927",43,1,1,9,9,8,10,8,10,9,8,5,6,6,6,1,1,2,0,0,0,1,2022
"30928",32,1,1,8,5,4,5,5,5,5,5,5,3,2,2.5,1,1,1,0,0,0,1,2022
"30929",37,1,1,7,6,4,6,7,5,4,6,4,5,4,4.5,1,0,7,1,0,1,0,2022
"30930",24,1,1,7,6,7,8,6,7,7,6,4,5,3,4,0,0,3,1,0,0,1,2022
"30931",33,1,1,5,5,5,5,5,5,5,5,4,4,4,4,0,0,4,0,0,0,0,2022
"30932",39,1,1,7,9,8,8,8,7,8,7,6,6,5,5.5,1,1,2,1,0,0,1,2022
"30933",33,1,1,10,10,10,10,10,10,10,10,4,7,NA,NA,1,1,7,1,0,1,0,2022
"30934",41,1,1,8,7,9,8,7,9,9,8,5,5,6,5.5,0,0,2,0,1,0,1,2022
"30935",39,1,1,7,7,8,9,8,10,9,8,5,5,6,5.5,0,0,3,0,1,0,1,2022
"30936",33,1,1,8,9,5,0,9,8,6,9,5,7,NA,NA,1,0,4,1,0,0,0,2022
"30937",31,1,1,10,9,9,9,6,7,6,6,2,2,1,1.5,1,1,2,1,0,0,1,2022
"30938",34,1,1,8,9,8,8,9,8,8,7,4,1,1,1,0,0,4,0,0,0,0,2022
"30939",43,1,1,4,6,7,8,7,9,6,10,6,5,4,4.5,0,0,4,0,1,0,0,2022
"30940",32,1,1,6,6,6,3,5,7,7,6,4,4,1,2.5,1,0,4,0,1,0,0,2022
"30941",39,1,1,5,4,6,2,2,7,3,1,4,3,2,2.5,0,0,5,0,0,1,0,2022
"30942",27,1,1,2,5,2,2,5,7,7,8,4,6,5,5.5,0,0,6,0,1,1,0,2022
"30943",31,1,1,9,10,10,10,1,6,1,6,1,1,1,1,0,0,4,0,0,0,0,2022
"30944",45,1,1,4,7,7,6,1,2,3,1,4,5,3,4,0,0,6,0,1,1,0,2022
"30945",42,1,1,10,8,4,8,10,9,10,10,4,4,4,4,0,0,4,0,0,0,0,2022
"30946",51,1,1,1,1,1,0,5,10,10,8,7,7,7,7,0,0,6,0,0,1,0,2022
"30947",35,1,1,8,8,8,7,9,7,8,7,4,4,5,4.5,1,0,3,NA,NA,0,1,2022
"30948",44,1,1,7,5,7,8,7,6,7,7,4,3,3,3,0,0,6,0,1,1,0,2022
"30949",52,1,1,0,0,1,0,7,7,8,8,6,6,6,6,1,0,4,0,0,0,0,2022
"30950",29,1,1,10,10,9,10,3,4,4,5,3,3,1,2,1,0,5,1,0,1,0,2022
"30951",45,1,1,5,5,10,5,10,10,10,10,6,7,7,7,1,1,2,1,0,0,1,2022
"30952",27,1,1,10,10,10,6,9,6,10,9,4,4,4,4,1,0,4,0,1,0,0,2022
"30953",25,1,1,7,8,8,7,5,7,7,5,3,3,3,3,0,0,4,1,0,0,0,2022
"30954",44,1,1,0,2,3,10,5,6,9,3,4,1,1,1,1,0,1,1,0,0,1,2022
"30955",26,1,1,2,1,1,6,10,10,10,10,7,7,7,7,0,0,3,0,0,0,1,2022
"30956",45,1,1,7,5,7,5,6,5,7,5,4,3,2,2.5,1,0,2,1,0,0,1,2022
"30957",54,1,1,4,4,7,4,4,6,4,3,2,2,2,2,0,0,3,0,0,0,1,2022
"30958",52,1,1,9,9,10,7,8,7,7,8,4,2,2,2,0,0,5,1,0,1,0,2022
"30959",51,1,1,7,7,7,6,5,7,8,9,4,3,3,3,0,0,4,0,0,0,0,2022
"30960",47,1,1,1,1,6,3,10,10,10,10,7,7,7,7,1,1,4,0,0,0,0,2022
"30961",30,1,1,10,10,9,9,10,9,10,9,6,7,7,7,1,1,2,1,0,0,1,2022
"30962",38,1,1,6,4,8,5,2,4,6,4,4,4,4,4,0,0,4,0,0,0,0,2022
"30963",53,1,1,1,1,1,0,1,9,8,8,7,7,7,7,1,0,7,0,1,1,0,2022
"30964",39,1,1,5,7,7,4,7,7,7,7,5,5,5,5,1,1,2,1,0,0,1,2022
"30965",37,1,1,10,10,10,10,0,1,2,1,5,1,1,1,0,0,4,0,0,0,0,2022
"30966",31,1,1,1,1,5,6,10,10,10,10,7,7,7,7,1,0,4,1,0,0,0,2022
"30967",33,1,1,2,0,2,0,10,10,9,9,7,7,7,7,1,0,4,0,0,0,0,2022
"30968",42,1,1,4,3,6,2,7,8,7,7,5,5,5,5,1,1,3,1,0,0,1,2022
"30969",23,1,1,7,9,6,5,4,1,9,7,5,6,3,4.5,0,0,4,0,0,0,0,2022
"30970",24,1,1,8,9,10,9,7,10,9,9,3,6,4,5,0,0,2,1,0,0,1,2022
"30971",51,1,1,3,2,10,3,5,4,4,2,3,1,1,1,1,0,2,1,0,0,1,2022
"30972",50,1,1,9,7,8,1,7,7,7,7,3,3,2,2.5,1,0,4,0,0,0,0,2022
"30973",31,1,1,2,2,2,3,8,8,8,8,7,7,7,7,0,0,1,0,0,0,1,2022
"30974",47,1,1,5,5,2,5,9,9,9,9,6,6,6,6,0,0,7,0,1,1,0,2022
"30975",25,1,1,10,6,0,6,10,6,10,10,4,5,4,4.5,0,0,6,0,1,1,0,2022
"30976",45,1,1,0,0,0,0,10,10,10,10,7,5,7,6,0,0,5,0,1,1,0,2022
"30977",49,1,1,5,5,7,6,5,7,7,6,5,4,3,3.5,0,0,7,0,0,1,0,2022
"30978",45,1,1,1,3,4,1,8,9,8,3,6,5,5,5,0,0,2,1,0,0,1,2022
"30979",43,1,1,8,8,8,6,7,7,8,9,6,5,5,5,1,0,3,1,0,0,1,2022
"30980",45,1,1,10,10,10,5,10,10,5,10,7,7,7,7,1,1,6,0,1,1,0,2022
"30981",35,1,1,2,2,7,2,7,7,7,7,4,4,5,4.5,0,0,6,0,1,1,0,2022
"30982",34,1,1,9,7,10,8,9,6,8,9,5,5,6,5.5,1,1,2,1,0,0,1,2022
"30983",39,1,1,0,0,0,0,10,10,10,10,7,7,7,7,1,1,1,1,0,0,1,2022
"30984",36,1,1,2,2,2,1,7,8,8,8,6,6,6,6,1,0,2,1,0,0,1,2022
"30985",41,1,1,8,7,7,5,8,6,7,7,6,6,6,6,1,0,2,1,0,0,1,2022
"30986",36,1,1,9,10,10,8,9,8,7,7,2,1,2,1.5,0,0,2,1,0,0,1,2022
"30987",51,1,1,6,6,7,8,8,8,7,7,3,4,3,3.5,0,0,4,0,0,0,0,2022
"30988",20,1,1,8,7,8,7,7,5,5,8,3,4,2,3,0,0,2,1,0,0,1,2022
"30989",30,1,1,3,5,10,8,9,7,10,6,4,4,3,3.5,0,0,7,0,1,1,0,2022
"30990",28,1,1,7,7,3,6,8,9,8,8,4,4,4,4,0,0,3,1,0,0,1,2022
"30991",37,1,1,5,8,5,5,7,8,6,7,6,6,5,5.5,1,0,5,0,1,1,0,2022
"30992",41,1,1,2,2,4,5,10,10,10,10,5,7,7,7,1,1,1,0,1,0,1,2022
"30993",40,1,1,8,8,7,6,4,6,7,6,5,5,4,4.5,1,0,5,0,0,1,0,2022
"30994",31,1,1,4,4,3,6,6,5,5,4,4,5,4,4.5,0,0,4,0,0,0,0,2022
"30995",47,1,1,8,8,10,10,8,9,9,9,6,6,6,6,1,1,1,1,0,0,1,2022
"30996",41,1,1,0,3,0,1,0,2,1,3,2,3,3,3,1,1,4,0,0,0,0,2022
"30997",37,1,1,9,8,10,10,10,10,9,10,7,7,7,7,1,1,7,1,0,1,0,2022
"30998",22,1,1,6,7,5,6,7,7,6,6,4,4,4,4,0,0,4,0,0,0,0,2022
"30999",31,1,1,9,6,6,3,6,5,7,6,4,4,4,4,1,1,4,1,0,0,0,2022
"31000",37,1,1,10,9,10,9,10,9,10,9,7,7,6,6.5,NA,NA,1,1,0,0,1,2022
"31001",32,1,1,10,9,10,9,10,10,10,9,7,7,7,7,1,1,7,1,0,1,0,2022
"31002",40,1,1,10,10,10,6,8,8,9,8,5,6,6,6,1,1,4,1,0,0,0,2022
"31003",32,1,1,9,5,7,6,5,8,6,7,5,4,5,4.5,0,0,4,0,1,0,0,2022
"31004",35,1,1,10,10,5,5,10,10,10,10,6,5,5,5,1,0,2,1,0,0,1,2022
"31005",27,1,1,5,5,5,5,5,5,5,5,4,4,4,4,0,0,4,0,0,0,0,2022
"31006",33,1,1,3,3,3,NA,8,6,7,8,5,5,4,4.5,0,0,4,0,0,0,0,2022
"31007",44,1,1,9,5,8,7,10,2,9,1,3,3,2,2.5,0,0,2,0,1,0,1,2022
"31008",41,1,1,9,10,10,8,9,8,10,7,6,5,6,5.5,1,1,4,1,0,0,0,2022
"31009",40,1,1,10,9,10,8,10,10,10,10,7,7,6,6.5,1,1,7,1,0,1,0,2022
"31010",48,1,1,7,6,10,7,7,10,8,7,5,6,4,5,0,0,2,1,0,0,1,2022
"31011",49,1,1,3,4,7,2,9,8,5,9,5,5,5,5,0,0,1,1,0,0,1,2022
"31012",34,1,1,7,7,5,10,6,7,7,4,3,3,4,3.5,0,0,4,0,0,0,0,2022
"31013",40,1,1,2,2,2,2,10,10,10,10,7,7,7,7,0,0,4,0,0,0,0,2022
"31014",30,1,1,2,0,4,2,8,8,9,8,6,4,3,3.5,0,0,4,0,0,0,0,2022
"31015",36,1,1,7,7,1,0,6,8,10,10,6,3,3,3,1,0,7,0,1,1,0,2022
"31016",54,1,1,8,8,9,8,7,7,7,7,3,3,3,3,1,0,4,0,0,0,0,2022
"31017",41,1,1,9,9,10,9,10,10,9,9,7,7,6,6.5,1,0,6,0,1,1,0,2022
"31018",37,1,1,9,8,7,7,9,6,6,8,5,5,5,5,1,1,4,1,0,0,0,2022
"31019",41,1,1,4,4,3,6,8,9,7,8,3,3,2,2.5,NA,NA,2,1,0,0,1,2022
"31020",37,1,1,10,7,10,7,9,10,10,9,7,5,5,5,1,0,6,1,0,1,0,2022
"31021",48,1,1,4,4,4,3,5,4,4,6,6,5,5,5,0,0,4,1,0,0,0,2022
"31022",37,1,1,2,4,3,3,3,5,6,4,5,3,4,3.5,0,0,7,0,1,1,0,2022
"31023",40,1,1,10,9,10,10,10,9,9,10,6,6,6,6,1,1,4,1,0,0,0,2022
"31024",24,1,1,10,10,10,6,3,0,7,5,4,3,2,2.5,1,1,4,0,0,0,0,2022
"31025",42,1,1,1,3,1,6,10,10,8,7,4,6,4,5,1,0,3,0,0,0,1,2022
"31026",51,1,1,5,5,6,4,5,5,5,5,4,4,4,4,0,0,1,1,0,0,1,2022
"31027",40,1,1,9,6,9,6,8,8,8,8,6,5,4,4.5,0,0,6,0,0,1,0,2022
"31028",38,1,1,8,8,7,9,7,8,8,9,4,5,5,5,1,1,4,0,0,0,0,2022
"31029",39,1,1,3,3,3,5,8,7,9,6,6,6,6,6,1,0,1,1,0,0,1,2022
"31030",33,1,1,7,5,6,4,7,7,7,4,3,3,3,3,0,0,7,0,1,1,0,2022
"31031",41,1,1,8,5,9,4,10,8,8,10,6,7,7,7,1,1,2,1,0,0,1,2022
"31032",47,1,1,10,9,8,7,10,9,9,10,4,7,7,7,1,1,7,1,0,1,0,2022
"31033",34,1,1,7,6,6,4,5,7,8,7,3,4,5,4.5,0,0,2,0,0,0,1,2022
"31034",34,1,1,9,7,7,6,4,9,7,7,5,4,6,5,1,0,4,1,0,0,0,2022
"31035",40,1,1,10,9,7,8,7,7,8,8,5,4,5,4.5,1,1,4,0,1,0,0,2022
"31036",30,1,1,1,4,2,3,9,8,9,9,5,6,6,6,1,0,1,0,1,0,1,2022
"31037",36,1,1,5,8,8,10,9,10,10,10,6,7,6,6.5,NA,NA,2,0,1,0,1,2022
"31038",47,1,1,6,9,3,8,4,10,7,5,5,5,6,5.5,1,0,5,1,0,1,0,2022
"31039",31,1,1,2,0,0,3,9,10,10,10,7,6,7,6.5,1,0,7,0,1,1,0,2022
"31040",33,1,1,2,2,3,0,9,10,10,10,7,7,5,6,1,0,1,1,0,0,1,2022
"31041",26,1,1,10,10,10,10,10,7,8,10,5,3,3,3,0,0,4,1,0,0,0,2022
"31042",32,1,1,9,7,9,6,8,7,8,9,4,3,3,3,0,0,1,1,0,0,1,2022
"31043",34,1,1,8,7,5,4,4,8,6,5,4,5,4,4.5,0,0,4,0,1,0,0,2022
"31044",23,1,1,6,5,6,6,6,7,5,7,5,4,3,3.5,1,0,5,1,0,1,0,2022
"31045",47,1,1,10,9,10,8,3,8,7,2,3,3,3,3,0,0,3,0,0,0,1,2022
"31046",46,1,1,NA,8,10,9,10,10,10,9,6,5,7,6,0,0,2,1,0,0,1,2022
"31047",33,1,1,3,2,6,1,6,7,9,6,5,5,6,5.5,1,0,7,0,1,1,0,2022
"31048",23,1,1,6,7,6,4,7,3,4,4,3,1,1,1,1,0,1,1,0,0,1,2022
"31049",29,1,1,6,9,9,6,5,5,7,4,4,4,4,4,0,0,1,1,0,0,1,2022
"31050",29,1,1,6,6,7,7,6,9,6,7,4,4,5,4.5,0,0,7,0,1,1,0,2022
"31051",30,1,1,9,6,6,7,7,8,8,8,5,5,5,5,1,0,5,0,1,1,0,2022
"31052",45,1,1,6,4,3,2,6,6,7,6,3,3,4,3.5,0,0,4,0,1,0,0,2022
"31053",23,1,1,3,7,4,3,6,4,4,5,3,2,5,3.5,0,0,4,1,0,0,0,2022
"31054",47,1,1,10,9,10,5,10,10,10,7,4,5,5,5,0,0,4,0,1,0,0,2022
"31055",18,1,1,8,6,7,5,7,8,9,8,5,4,4,4,0,0,4,0,0,0,0,2022
"31056",23,1,1,8,8,4,7,5,9,8,10,2,1,1,1,0,0,6,0,1,1,0,2022
"31057",48,1,1,9,8,9,8,10,9,8,10,4,5,5,5,1,1,4,0,0,0,0,2022
"31058",20,1,1,2,4,5,2,5,4,6,5,4,3,3,3,0,0,7,0,0,1,0,2022
"31059",21,1,1,10,10,10,10,10,10,10,10,3,5,6,5.5,0,0,3,1,0,0,1,2022
"31060",20,1,1,8,6,7,10,8,7,9,9,5,4,4,4,0,0,1,0,0,0,1,2022
"31061",49,1,1,1,2,6,3,6,8,6,6,4,5,5,5,0,0,6,0,1,1,0,2022
"31062",25,1,1,10,10,10,10,10,9,9,7,5,6,5,5.5,0,0,NA,NA,NA,NA,NA,2022
"31063",52,1,1,5,5,5,5,5,5,5,5,6,5,5,5,0,0,6,0,0,1,0,2022
"31064",34,1,1,10,10,10,9,10,10,10,10,1,1,1,1,1,0,2,1,0,0,1,2022
"31065",32,1,1,6,5,6,4,6,7,7,7,5,5,4,4.5,0,0,5,0,1,1,0,2022
"31066",22,1,1,9,7,9,8,8,8,9,9,4,4,4,4,0,0,5,0,1,1,0,2022
"31067",53,1,1,2,2,3,1,9,9,10,9,2,6,6,6,0,0,6,0,0,1,0,2022
"31068",27,1,1,10,8,10,8,6,8,6,7,3,2,1,1.5,1,0,2,0,0,0,1,2022
"31069",51,1,1,6,7,2,2,7,7,7,7,4,3,3,3,1,1,7,0,1,1,0,2022
